Address A,Port A,Address B,Port B,Packets,Bytes,Packets A ? B,Bytes A ? B,Packets B ? A,Bytes B ? A,Rel Start,Duration,Bits/s A ? B,Bits/s B ? A
10.0.0.6,48762,10.0.0.2,80,53,204559,21,1583,32,202976,6.171884965,0.004999178,0,0
10.0.0.6,48778,10.0.1.1,80,26,9849,18,3107,8,6742,6.1783315,0.008548688,2907580.672,6309272.253
10.0.0.6,48778,10.0.0.2,80,20,8289,8,687,12,7602,6.181458019,0.005420269,1013971.816,11220107.34
10.0.0.6,48788,10.0.1.1,80,379,942489,182,12953,197,929536,6.1876296,0.013699975,7563809.423,542795735
10.0.0.6,48788,10.0.0.2,80,394,973127,180,12515,214,960612,6.188601339,0.01272907,7865460.713,603728002.1
10.0.0.6,48800,10.0.1.1,80,30,127225,14,1397,16,125828,6.200822416,0.017475195,639535.0667,57603019.59
10.0.0.6,48800,10.0.0.2,80,32,130543,11,891,21,129652,6.203298808,0.015002144,475132.0878,69137851.23
10.0.0.6,48812,10.0.1.1,80,197,3035906,81,5965,116,3029941,6.216995843,0.018249373,2614884.358,1328238948
10.0.0.6,48812,10.0.0.1,80,207,3451528,79,5527,128,3446001,6.218856948,0.016384868,2698587.502,1682528538
10.0.0.6,48818,10.0.1.1,80,63,405819,30,3363,33,402456,6.237839977,0.005885071,4571567.616,547087367.3
10.0.0.6,48818,10.0.0.1,80,59,404681,24,1787,35,402894,6.239201908,0.004519583,0,0
10.0.0.6,48828,10.0.1.1,80,487,6048594,190,13705,297,6034889,6.244977508,0.024877053,4407274.447,1940708652
10.0.0.6,48828,10.0.0.3,80,506,6098598,188,13267,318,6085331,6.2504111,0.019440543,5459518.286,2504181493
10.0.0.6,48834,10.0.1.1,80,88,808991,40,4067,48,804924,6.272240771,0.015822978,2056250.094,406964605.5
10.0.0.6,48834,10.0.0.3,80,84,807853,34,2491,50,805362,6.279127404,0.008933862,2230614.263,721177022.9
10.0.0.6,48848,10.0.1.1,80,13,1579,7,933,6,646,6.289704543,0.01198505,622775.8749,431203.8748
10.0.0.6,48848,10.0.0.1,80,23,4149,5,495,18,3654,6.291804917,0.009744218,406394.8487,2999932.883
10.0.0.6,48850,10.0.1.1,80,16,2649,11,2071,5,578,6.302420106,0.004374038,0,0
10.0.0.6,48850,10.0.0.3,80,20,3659,5,495,15,3164,6.30323606,0.003472537,0,0
10.0.0.6,48854,10.0.1.1,80,383,5780464,155,12203,228,5768261,6.307466528,0.018830435,5184373.064,2450611895
10.0.0.6,48854,10.0.0.2,80,392,5815992,149,10627,243,5805365,6.307971155,0.018323601,4639699.369,2534595683
10.0.0.6,48868,10.0.1.1,80,21,4961,13,2207,8,2754,6.328457524,0.007671329,2301556.875,2871992.584
10.0.0.6,48868,10.0.0.1,80,17,3823,7,631,10,3192,6.329474757,0.006647915,759335.8218,3841204.348
10.0.0.6,48882,10.0.1.1,80,55,205275,29,3295,26,201980,6.337391006,0.008265415,3189192.557,195494116.1
10.0.0.6,48882,10.0.0.1,80,51,204137,23,1719,28,202418,6.339041834,0.006608425,2080979.961,245042351.2
10.0.0.6,48886,10.0.1.1,80,97,808535,42,4583,55,803952,6.347000768,0.007224983,5074614.016,890191160.3
10.0.0.6,48886,10.0.0.1,80,93,806993,36,2603,57,804390,6.348169377,0.006052463,3440582.784,1063223352
10.0.0.6,48900,10.0.1.1,80,93,145225,44,3485,49,141740,6.355265112,0.018711093,1490025.195,60601483.84
10.0.0.6,48900,10.0.0.1,80,107,181385,42,3047,65,178338,6.361454138,0.012522762,1946535.437,113928860.1
10.0.0.6,48906,10.0.1.1,80,126,238385,57,4345,69,234040,6.370769643,0.028874317,1203837.999,64843784.88
10.0.0.6,48906,10.0.0.3,80,161,324477,55,3907,106,320570,6.380610077,0.019035488,1641985.748,134725203.8
10.0.0.6,48922,10.0.1.1,80,19,8173,11,1217,8,6956,6.395420431,0.013104394,742956.9044,4246514.566
10.0.0.6,48922,10.0.0.2,80,21,8595,9,779,12,7816,6.401228424,0.007298271,853900.876,8567508.661
10.0.0.6,48936,10.0.1.1,80,866,6072782,379,26421,487,6046361,6.404899467,0.021112681,10011423.94,2291082217
10.0.0.6,48936,10.0.0.3,80,880,6103354,377,25983,503,6077371,6.411274539,0.014731155,14110502.54,3300417924
10.0.0.6,48948,10.0.1.1,80,18,4757,12,2139,6,2618,6.428756488,0.009340286,1832063.815,2242329.625
10.0.0.6,48948,10.0.0.1,80,22,9711,6,563,16,9148,6.433247025,0.004799175,0,0
10.0.0.6,48960,10.0.1.1,80,95,707995,39,3975,56,704020,6.439442942,0.005583316,5695540.07,1008748206
10.0.0.6,48960,10.0.0.2,80,91,706857,33,2399,58,704458,6.440318577,0.004704511,0,0
10.0.0.6,48964,10.0.1.1,80,195,837121,93,6805,102,830316,6.446360381,0.01964986,2770503.2,338044545.9
10.0.0.6,48964,10.0.0.2,80,231,923281,91,6367,140,916914,6.450891357,0.015120753,3368615.306,485115523
10.0.0.6,48978,10.0.1.1,80,141,719337,65,5065,76,714272,6.462332543,0.011851234,3419053.24,482158735.5
10.0.0.6,48978,10.0.0.3,80,139,720181,63,4627,76,715554,6.467649973,0.006536241,5663193.876,875798796.3
10.0.0.6,48984,10.0.1.1,80,226,939601,106,8061,120,931540,6.474689734,0.015827886,4074328.056,470834829.1
10.0.0.6,48984,10.0.0.2,80,248,996171,104,7623,144,988548,6.475506333,0.015012936,4062096.848,526771312.4
10.0.0.6,48998,10.0.1.1,80,16,2709,11,2071,5,638,6.486518755,0.009343845,1773145.852,546241.9379
10.0.0.6,48998,10.0.0.2,80,20,3839,5,495,15,3344,6.491176678,0.004620232,0,0
10.0.0.6,49014,10.0.1.1,80,103,220753,44,3497,59,217256,6.496723779,0.010515881,2660357.225,165278401.3
10.0.0.6,49014,10.0.0.3,80,117,251323,42,3059,75,248264,6.49804926,0.00919274,2662100.745,216052232.5
10.0.0.6,49022,10.0.1.1,80,295,836219,143,11191,152,825028,6.506661973,0.01733994,5163108.984,380637072.6
10.0.0.6,49022,10.0.0.3,80,305,868951,137,9615,168,859336,6.513681092,0.010324968,7449902.024,665831409.8
10.0.0.6,49030,10.0.1.1,80,122,223565,56,4385,66,219180,6.523946593,0.012753364,2750646.81,137488430.5
10.0.0.6,49030,10.0.0.3,80,136,254135,54,3947,82,250188,6.527695443,0.009006489,3505916.679,222229106.1
10.0.0.6,49042,10.0.1.1,80,88,213415,45,4487,43,208928,6.536996698,0.008470626,4237703.329,197320009.2
10.0.0.6,49042,10.0.0.2,80,82,212427,39,2911,43,209516,6.540433719,0.005038412,4622091.246,332669896.8
10.0.0.6,49048,10.0.1.1,80,182,732061,74,5681,108,726380,6.546675566,0.009961558,4562338.542,583346500.6
10.0.0.6,49048,10.0.0.3,80,210,808131,72,5243,138,802888,6.547728482,0.008909255,4707913.288,720947374.4
10.0.0.6,49058,10.0.1.1,80,86,706517,34,2769,52,703748,6.555825768,0.004853644,0,0
10.0.0.6,49058,10.0.0.2,80,88,706939,32,2331,56,704608,6.557423236,0.003253601,0,0
10.0.0.6,49070,10.0.1.1,80,121,220565,52,4077,69,216488,6.56173887,0.011008744,2962735.803,157320762.5
10.0.0.6,49070,10.0.0.2,80,134,257431,50,3639,84,253792,6.562944741,0.009804707,2969186.127,207077682.2
10.0.0.6,49078,10.0.1.1,80,19,11245,11,1491,8,9754,6.571260513,0.004590647,0,0
10.0.0.6,49078,10.0.0.2,80,17,10823,7,631,10,10192,6.573061592,0.002783361,0,0
10.0.0.6,49080,10.0.1.1,80,100,808335,43,4247,57,804088,6.576990659,0.013399984,2535525.416,480053110.5
10.0.0.6,49080,10.0.0.3,80,96,807197,37,2671,59,804526,6.583464404,0.006923535,3086284.68,929612979.5
10.0.0.6,49086,10.0.1.1,80,274,4020875,106,7689,168,4013186,6.591696291,0.014726561,4176942.601,2180107630
10.0.0.6,49086,10.0.0.1,80,283,4262147,104,7251,179,4254896,6.597184495,0.009236704,6280162.274,3685207191
10.0.0.6,49102,10.0.1.1,80,50,231135,31,3919,19,227216,6.608802311,0.010523195,2979323.295,172735371.7
10.0.0.6,49102,10.0.0.2,80,42,234042,20,1368,22,232674,6.612756345,0.006565658,1666855.02,283504258.1
10.0.0.6,49106,10.0.1.1,80,80,409835,48,7447,32,402388,6.620734147,0.008535259,6979987.368,377153640
10.0.0.6,49106,10.0.0.3,80,56,404477,22,1651,34,402826,6.62171719,0.007622568,1732749.383,422771958.2
10.0.0.6,49112,10.0.1.1,80,24,11311,13,1353,11,9958,6.629468696,0.011308311,957172.1188,7044730.199
10.0.0.6,49112,10.0.0.2,80,38,33241,11,915,27,32326,6.630853831,0.00986284,742179.7373,26220439.55
10.0.0.6,49124,10.0.1.1,80,33,7460,23,4606,10,2854,6.641753927,0.008810608,4182231.238,2591421.614
10.0.0.6,49124,10.0.0.2,80,23,4481,9,767,14,3714,6.64485238,0.00571058,1074496.811,5202974.129
10.0.0.6,49132,10.0.1.1,80,122,223481,58,4449,64,219032,6.649021976,0.016044427,2218340.362,109212750.3
10.0.0.6,49132,10.0.0.1,80,136,257351,56,4011,80,253340,6.651296949,0.013771056,2330104.532,147172446.3
10.0.0.6,49134,10.0.1.1,80,18,4757,12,2139,6,2618,6.662984309,0.015900776,1076173.892,1317168.42
10.0.0.6,49134,10.0.0.1,80,14,3619,6,563,8,3056,6.669748672,0.009131144,493256.9238,2677430.123
10.0.0.6,49146,10.0.1.1,80,58,322422,31,3982,27,318440,6.679815457,0.006643204,4795276.496,383477611.1
10.0.0.6,49146,10.0.0.1,80,56,461325,24,1787,32,459538,6.681182481,0.005271434,2711975.527,697401124.6
10.0.0.6,49150,10.0.1.1,80,16,2649,11,2071,5,578,6.687483724,0.006996637,2367994.795,660888.9385
10.0.0.6,49150,10.0.0.3,80,18,3237,5,495,13,2742,6.688413358,0.006006494,659286.4323,3652047.268
10.0.0.6,49152,10.0.1.1,80,20,4893,13,2207,7,2686,6.695760767,0.004942627,0,0
10.0.0.6,49152,10.0.0.2,80,16,3755,7,631,9,3124,6.696435778,0.004262874,0,0
10.0.0.6,49164,10.0.1.1,80,12,1571,7,933,5,638,6.701598169,0.014016163,532528.0535,364151.0162
10.0.0.6,49164,10.0.0.2,80,18,3417,5,495,13,2922,6.702504292,0.013052757,303384.1816,1790886.017
10.0.0.6,49170,10.0.1.1,80,16,2709,11,2071,5,638,6.716559893,0.00687218,2410879.808,742704.6439
10.0.0.6,49170,10.0.0.2,80,18,3417,5,495,13,2922,6.718094711,0.005282595,749631.5731,4425097.892
10.0.0.6,49178,10.0.1.1,80,17,3811,10,1125,7,2686,6.724635716,0.015507324,580370.9267,1385667.83
10.0.0.6,49178,10.0.0.2,80,19,4233,8,687,11,3546,6.732155705,0.007991113,687764.0199,3549943.544
10.0.0.6,49194,10.0.1.1,80,141,423397,68,5189,73,418208,6.740922832,0.014789739,2806810.857,226215215.8
10.0.0.6,49194,10.0.0.2,80,156,454035,66,4751,90,449284,6.742679717,0.013035132,2915812.437,275737292.1
10.0.0.6,49208,10.0.1.1,80,352,4046858,132,9637,220,4037221,6.754102103,0.021348936,3611233.834,1512851413
10.0.0.6,49208,10.0.0.2,80,377,4729778,130,9199,247,4720579,6.756889469,0.018558546,3965396.858,2034891742
10.0.0.6,49214,10.0.1.1,80,36,131021,22,3273,14,127748,6.777650159,0.010114446,2588772.534,101042014.6
10.0.0.6,49214,10.0.0.3,80,28,149173,12,971,16,148202,6.779775157,0.007984769,972852.189,148484696.3
10.0.0.6,49218,10.0.1.1,80,342,843077,127,9421,215,833656,6.789271274,0.012271158,6141881.638,543489701.6
10.0.0.6,49218,10.0.0.2,80,357,880079,125,8983,232,871096,6.790132725,0.011413266,6296532.474,610584910.6
10.0.0.6,49220,10.0.1.1,80,107,219715,50,5503,57,214212,6.80148663,0.014112977,3119398.551,121426967.5
10.0.0.6,49220,10.0.0.1,80,109,248031,40,3083,69,244948,6.804899096,0.010696454,2305810.879,183199404.2
10.0.0.6,49222,10.0.1.1,80,135,226843,65,5943,70,220900,6.811989318,0.013786751,3448528.228,128181034.1
10.0.0.6,49222,10.0.0.1,80,144,262571,59,4367,85,258204,6.816029749,0.009748918,3583577.172,211883205.9
10.0.0.6,49232,10.0.1.1,80,151,422385,77,7005,74,415380,6.822185072,0.014250559,3932477.315,233186642
10.0.0.6,49232,10.0.0.1,80,157,451259,69,5007,88,446252,6.82617206,0.010265423,3902031.119,347770958.9
10.0.0.6,49248,10.0.1.1,80,273,3679548,118,9475,155,3670073,6.832778663,0.013236836,5726443.993,2218096832
10.0.0.6,49248,10.0.0.1,80,293,5439272,112,7899,181,5431373,6.836924348,0.009083369,6956890.114,4783575786
10.0.0.6,49252,10.0.1.1,80,461,5051891,178,13583,283,5038308,6.848374544,0.0231719,4689473.026,1739454425
10.0.0.6,49252,10.0.0.3,80,479,5348343,173,12075,306,5336268,6.850930363,0.020611905,4686611.936,2071140149
10.0.0.6,49266,10.0.1.1,80,186,2543032,82,6899,104,2536133,6.875661249,0.011072483,4984609.143,1832386105
10.0.0.6,49266,10.0.0.3,80,199,3650770,76,5323,123,3645447,6.876990424,0.009736708,4373552.129,2995219329
10.0.0.6,49268,10.0.1.1,80,15,2371,10,1793,5,578,6.889148893,0.00727117,1972722.409,635936.1698
10.0.0.6,49268,10.0.0.3,80,11,1435,5,495,6,940,6.893876333,0.002538612,0,0
10.0.0.6,49278,10.0.1.1,80,71,596563,35,3703,36,592860,6.898046385,0.006147494,4818874.162,771514376.4
10.0.0.6,49278,10.0.0.2,80,67,595425,29,2127,38,593298,6.89868963,0.005498817,3094483.777,863164567.9
10.0.0.6,49286,10.0.1.1,80,126,220455,63,7307,63,213148,6.905522649,0.014783982,3954009.143,115339967.3
10.0.0.6,49286,10.0.0.2,80,123,247455,49,3639,74,243816,6.911872776,0.008433283,3452036.413,231289285.6
10.0.0.6,49292,10.0.1.1,80,204,827725,82,6185,122,821540,6.917857923,0.009373083,5278946.106,701190846.2
10.0.0.6,49292,10.0.0.2,80,218,860351,80,5747,138,854604,6.92059006,0.006643539,6920407.933,1029094885
10.0.0.6,49294,10.0.1.1,80,288,3274616,136,10987,152,3263629,6.927601135,0.015181629,5789629.031,1719778029
10.0.0.6,49294,10.0.0.2,80,315,3629202,129,9343,186,3619859,6.929026311,0.013759497,5432175.319,2104646122
10.0.0.6,49304,10.0.1.1,80,200,834373,103,8741,97,825632,6.946128152,0.020732231,3372912.447,318588771.3
10.0.0.6,49304,10.0.0.3,80,209,876179,95,6743,114,869436,6.957560489,0.009301726,5799353.797,747763157.1
10.0.0.6,49312,10.0.1.1,80,111,221293,53,4117,58,217176,6.964184341,0.018822374,1749832.407,92305465.82
10.0.0.6,49312,10.0.0.3,80,126,253581,51,3679,75,249902,6.967401932,0.015606804,1885844.148,128099000.9
10.0.0.6,49314,10.0.1.1,80,216,2575524,97,7931,119,2567593,6.980689898,0.021372382,2968691.089,961088193.2
10.0.0.6,49314,10.0.0.2,80,233,3878924,91,6355,142,3872569,6.990268406,0.011789583,4312281.444,2627790313
10.0.0.6,49328,10.0.1.1,80,18,2785,12,2139,6,646,7.004630108,0.009933982,1722572.076,520234.484
10.0.0.6,49328,10.0.0.1,80,14,1647,6,563,8,1084,7.009903744,0.004655888,0,0
10.0.0.6,49332,10.0.1.1,80,24,9165,15,2343,9,6822,7.015501308,0.013983898,1340398.793,3902774.462
10.0.0.6,49332,10.0.0.3,80,31,23181,9,767,22,22414,7.022699006,0.006739651,910432.8993,26605531.95
10.0.0.6,49334,10.0.1.1,80,147,914391,74,9215,73,905176,7.031086456,0.009616669,7665856.026,753005848.5
10.0.0.6,49334,10.0.0.3,80,137,939603,48,3419,89,936184,7.031602938,0.009097264,3006618.254,823266423.8
10.0.0.6,49342,10.0.1.1,80,32,12983,20,2957,12,10026,7.042137956,0.008104362,2918921.934,9896892.562
10.0.0.6,49342,10.0.0.2,80,40,33353,12,959,28,32394,7.043288535,0.006955854,1102955.87,37256676.18
10.0.0.6,49352,10.0.1.1,80,140,226305,67,5201,73,221104,7.050432525,0.015872344,2621414.959,111441133.1
10.0.0.6,49352,10.0.0.2,80,161,279911,65,4763,96,275148,7.056346675,0.009959783,3825786.164,221007224.8
10.0.0.6,49368,10.0.1.1,80,126,229509,61,4605,65,224904,7.064797218,0.016488169,2234329.355,109122607.9
10.0.0.6,49368,10.0.0.2,80,155,299283,59,4167,96,295116,7.067012315,0.014275942,2335117.36,165378088.5
10.0.0.6,49380,10.0.1.1,80,80,208953,49,6645,31,202308,7.075359137,0.013734443,3870561.041,117839798.8
10.0.0.6,49380,10.0.0.2,80,62,204861,29,2115,33,202746,7.08229601,0.006796671,2489454.028,238641535
10.0.0.6,49386,10.0.1.1,80,53,205139,29,3295,24,201844,7.089301877,0.005898078,4469252.526,273775965.7
10.0.0.6,49386,10.0.0.2,80,49,204001,23,1719,26,202282,7.090670805,0.004525537,0,0
10.0.0.6,49390,10.0.1.1,80,392,940429,171,12157,221,928272,7.096457093,0.016969808,5731119.645,437611079.6
10.0.0.6,49390,10.0.0.2,80,406,970999,169,11719,237,959280,7.100203459,0.013225359,7088805.68,580267046.1
10.0.0.6,49404,10.0.1.1,80,93,807859,49,4655,44,803204,7.112798199,0.012621359,2950553.898,509107775.2
10.0.0.6,49404,10.0.0.1,80,89,806721,43,3079,46,803642,7.121035181,0.004390065,0,0
10.0.0.6,49410,10.0.1.1,80,16,2709,11,2071,5,638,7.126403742,0.006719261,2465747.349,759607.3437
10.0.0.6,49410,10.0.0.1,80,18,3417,5,495,13,2922,7.127270335,0.005799455,682822.7825,4030723.577
10.0.0.6,49424,10.0.1.1,80,83,407179,44,4315,39,402864,7.134453601,0.005880278,5870470.75,548088372.7
10.0.0.6,49424,10.0.0.1,80,79,406041,38,2739,41,403302,7.135930118,0.004400376,0,0
10.0.0.6,49436,10.0.1.1,80,19,7959,11,1205,8,6754,7.141599601,0.013025883,740064.9921,4148048.927
10.0.0.6,49436,10.0.0.1,80,21,8381,9,767,12,7614,7.146314028,0.008308716,738501.5928,7331096.646
10.0.0.6,49442,10.0.1.1,80,16,13063,11,12485,5,578,7.15557972,0.010333062,9666060.264,447495.6213
10.0.0.6,49442,10.0.0.1,80,18,3237,5,495,13,2742,7.161044733,0.004825573,0,0
10.0.0.6,49448,10.0.1.1,80,119,226253,60,4653,59,221600,7.166786609,0.015378369,2420542.777,115278804.9
10.0.0.6,49448,10.0.0.2,80,135,263323,58,4215,77,259108,7.167867736,0.01429947,2358129.357,144960897.2
10.0.0.6,49464,10.0.1.1,80,94,807927,44,4315,50,803612,7.179808249,0.008548565,4038104.641,752043881
10.0.0.6,49464,10.0.0.1,80,90,806789,38,2739,52,804050,7.182441414,0.005907816,3708984.843,1088794912
10.0.0.6,49480,10.0.1.1,80,12,1521,7,933,5,588,7.190075741,0.009618021,776043.2214,489081.9016
10.0.0.6,49480,10.0.0.1,80,20,3689,5,495,15,3194,7.19330566,0.006286279,629943.4053,4064725.73
10.0.0.6,49482,10.0.1.1,80,14,3619,8,1001,6,2618,7.19905034,0.004979888,0,0
10.0.0.6,49482,10.0.0.1,80,14,3619,6,563,8,3056,7.201837926,0.002185769,0,0
10.0.0.6,49490,10.0.1.1,80,242,3232697,98,7121,144,3225576,7.205209847,0.020970719,2716549.681,1230506594
10.0.0.6,49490,10.0.0.1,80,258,3308875,96,6683,162,3302192,7.206195321,0.019981371,2675692.274,1322108278
10.0.0.6,49494,10.0.1.1,80,123,223263,59,5667,64,217596,7.228341234,0.008892702,5098113.037,195752427.1
10.0.0.6,49494,10.0.0.2,80,129,272223,53,4091,76,268132,7.22992257,0.00731356,4474975.251,293298475.7
10.0.0.6,49508,10.0.1.1,80,170,774445,72,5489,98,768956,7.238305437,0.009217825,4763813.589,667364372.8
10.0.0.6,49508,10.0.0.2,80,188,849955,70,5051,118,844904,7.23972732,0.007797529,5182154.5,866842816.5
10.0.0.6,49518,10.0.1.1,80,120,221584,58,5800,62,215784,7.247210743,0.00938802,4942469.232,183880307
10.0.0.6,49518,10.0.0.1,80,106,219244,49,3532,57,215712,7.250819425,0.005778695,4889685.301,298630746.2
10.0.0.6,49530,10.0.1.1,80,220,3413896,88,7307,132,3406589,7.255712482,0.013551479,4313625.103,2011050750
10.0.0.6,49530,10.0.0.3,80,246,5369598,82,5731,164,5363867,7.256889518,0.012368091,3706958.495,3469487409
10.0.0.6,49546,10.0.1.1,80,32,22907,20,12881,12,10026,7.271268273,0.017119589,6019303.384,4685159.206
10.0.0.6,49546,10.0.0.1,80,40,35835,12,983,28,34852,7.278112675,0.010276637,765230.8824,27131054.64
10.0.0.6,49550,10.0.1.1,80,157,825259,73,6303,84,818956,7.286303044,0.012122127,4159666.039,540470166.7
10.0.0.6,49550,10.0.0.1,80,168,854767,68,4803,100,849964,7.288823495,0.009603584,4001006.291,708038998.8
10.0.0.6,49562,10.0.1.1,80,577,2816656,238,17615,339,2799041,7.297430054,0.016323625,8632886.384,1371774223
10.0.0.6,49562,10.0.0.2,80,599,3034490,230,15744,369,3018746,7.299195795,0.01455195,8655334.852,1659569199
10.0.0.6,42494,10.0.1.1,80,27,11789,15,1763,12,10026,7.316212489,0.008702898,1620609.595,9216240.383
10.0.0.6,42494,10.0.0.2,80,41,38451,11,903,30,37548,7.317274659,0.007554323,956273.6462,39763192.55
10.0.0.6,42498,10.0.1.1,80,189,828129,80,6025,109,822104,7.326253026,0.016040449,3004903.416,410015455.3
10.0.0.6,42498,10.0.0.2,80,215,903255,78,5587,137,897668,7.327355253,0.014939133,2991873.759,480706879
10.0.0.6,42504,10.0.1.1,80,108,223427,48,4655,60,218772,7.342704286,0.009526403,3909135.484,183718450.7
10.0.0.6,42504,10.0.0.2,80,118,252959,44,3315,74,249644,7.342746197,0.009485587,2795820.649,210545957.8
10.0.0.6,42512,10.0.1.1,80,12,1521,7,933,5,588,7.35246429,0.007273882,1026137.075,646697.3206
10.0.0.6,42512,10.0.0.2,80,18,3267,5,495,13,2772,7.353798579,0.005894326,671832.5386,3762262.216
10.0.0.6,42514,10.0.1.1,80,176,926619,87,7323,89,919296,7.360935552,0.01129775,5185457.281,650958642.2
10.0.0.6,42514,10.0.0.2,80,186,956051,81,5747,105,950304,7.362915677,0.00931852,4933830.694,815841142.2
10.0.0.6,42518,10.0.1.1,80,13,1589,7,933,6,656,7.372654248,0.013207524,565132.42,397349.2685
10.0.0.6,42518,10.0.0.2,80,21,3757,5,495,16,3262,7.374203703,0.011576201,342081.137,2254280.139
10.0.0.6,42524,10.0.1.1,80,169,723811,83,7627,86,716184,7.387110376,0.007487884,8148630.508,765165699.7
10.0.0.6,42524,10.0.0.1,80,171,752127,73,5207,98,746920,7.387692553,0.006902745,6034700.688,865649824.8
10.0.0.6,42534,10.0.1.1,80,65,109066,27,2230,38,106836,7.392909282,0.01537385,1160411.998,55593621.64
10.0.0.6,42534,10.0.0.1,80,80,142196,25,1792,55,140404,7.395698867,0.012586911,1138960.941,89238098.21
10.0.0.6,42542,10.0.1.1,80,238,4532846,101,7317,137,4525529,7.407893013,0.018034111,3245848.936,2007541819
10.0.0.6,42542,10.0.0.2,80,248,4989940,100,6955,148,4982985,7.411187592,0.014735743,3775853.04,2705250763
10.0.0.6,42554,10.0.1.1,80,121,224291,56,5179,65,219112,7.428471067,0.013687036,3027098.051,128069802.7
10.0.0.6,42554,10.0.0.3,80,131,253723,50,3603,81,250120,7.43376131,0.008398735,3431945.406,238245402.4
10.0.0.6,42568,10.0.1.1,80,53,205559,29,3715,24,201844,7.440496574,0.00830222,3579765.412,194496411.8
10.0.0.6,42568,10.0.0.2,80,49,204001,23,1719,26,202282,7.444156039,0.004637271,0,0
10.0.0.6,42584,10.0.1.1,80,21,5310,13,2556,8,2754,7.450205241,0.009682939,2111755.532,2275342.228
10.0.0.6,42584,10.0.0.2,80,17,3823,7,631,10,3192,7.451716302,0.008165697,618195.8503,3127228.453
10.0.0.6,42588,10.0.1.1,80,18,2845,12,2139,6,706,7.461032853,0.002834336,0,0
10.0.0.6,42588,10.0.0.3,80,14,1707,6,563,8,1144,7.461670412,0.002191348,0,0
10.0.0.6,42592,10.0.1.1,80,640,6060418,229,16329,411,6044089,7.464972289,0.022140743,5900073.001,2183879376
10.0.0.6,42592,10.0.0.2,80,653,6097286,227,15891,426,6081395,7.46622565,0.020884929,6087068.814,2329486492
10.0.0.6,42608,10.0.1.1,80,100,808335,46,4451,54,803884,7.489428404,0.011241097,3167662.373,572103594.5
10.0.0.6,42608,10.0.0.1,80,96,807197,40,2875,56,804322,7.491338926,0.009325161,2466445.351,690023046.3
10.0.0.6,42618,10.0.1.1,80,20,3493,15,2915,5,578,7.502040735,0.013322353,1750441.532,347085.8339
10.0.0.6,42618,10.0.0.1,80,12,1511,5,495,7,1016,7.511830074,0.003524723,0,0
10.0.0.6,42630,10.0.1.1,80,83,708037,47,5377,36,702660,7.515438469,0.010504002,4095201.048,535156029.1
10.0.0.6,42630,10.0.0.1,80,73,705633,35,2535,38,703098,7.518013666,0.007923245,2559557.353,709909134.5
